@RELATION knn_inter
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,positive}

@DATA
0.053705,0.003401,2.958735,0.109682,0.139395,0.390009,0.009771,0.079232,-29.465837,1.893970,-0.476169,-0.100248,-0.200868,0.238776,0.070932,0.008158,-0.077271,0.017250,-0.142830,0.012875,-0.058406,0.014850,0.007366,0.020557,0.014412,0.021055,0.013778,0.030203,0.006350,0.009039,0.013860,0.015774,0.007287,0.019665,0.040948,0.003416,0.330565,0.043363,0.029705,0.402227,0.006527,0.070951,2.223966,0.700444,0.748099,0.401852,0.480184,0.346962,0.319499,0.271311,0.268504,0.241803,0.233826,0.225254,0.222983,0.017670,0.010175,0.020757,0.016717,0.021408,0.016531,0.020243,0.009937,0.011200,0.014804,0.016459,0.009087,0.008867,positive
0.064205,0.004991,3.038257,0.134921,0.163726,0.525850,0.010072,0.093930,-28.011157,1.627407,-0.321926,-0.299471,-0.190828,0.034496,-0.038179,-0.052990,-0.038824,-0.025260,-0.150954,-0.041768,-0.094282,0.016319,0.008600,0.020217,0.014031,0.017255,0.013363,0.020745,0.005636,0.010040,0.016740,0.017451,0.009867,0.019176,0.039100,0.004559,0.285837,0.041689,0.026955,0.403013,0.006722,0.070020,2.115056,0.703223,0.675280,0.391334,0.413557,0.329679,0.300902,0.263804,0.266920,0.251895,0.247907,0.242227,0.242771,0.019365,0.012252,0.021119,0.017259,0.019834,0.017522,0.021442,0.009462,0.013357,0.018318,0.019207,0.013432,0.010120,positive
0.040929,0.010340,3.022893,0.092228,0.136093,0.262012,0.010484,0.059566,-27.025881,1.928670,-0.213910,0.033547,-0.360188,0.005951,-0.066556,-0.005766,-0.104464,-0.066725,-0.135799,-0.007515,-0.140478,0.022260,0.007124,0.025657,0.017400,0.023898,0.013604,0.016859,0.003456,0.009278,0.018139,0.025364,0.008636,0.019932,0.020333,0.008449,0.265579,0.025699,0.033677,0.234571,0.006621,0.038300,1.911989,0.689036,0.590538,0.373780,0.366572,0.306222,0.288551,0.262117,0.257436,0.236205,0.233246,0.227183,0.217834,0.023131,0.009292,0.023891,0.018677,0.022436,0.016206,0.015024,0.004420,0.010793,0.016434,0.021119,0.010367,0.009123,positive
0.067142,0.009264,3.066443,0.124939,0.151140,0.413443,0.010214,0.097070,-27.827723,0.744711,-1.310914,0.087904,-0.371257,0.257948,-0.037266,-0.053033,-0.009785,0.045938,-0.075391,0.020709,-0.075801,0.010322,0.008364,0.013198,0.010816,0.012205,0.010418,0.018252,0.007923,0.009032,0.011826,0.011917,0.009679,0.015404,0.041661,0.007432,0.272767,0.045176,0.028482,0.398498,0.008173,0.071033,1.917115,0.785759,0.649647,0.440513,0.420435,0.353549,0.298426,0.287775,0.274712,0.254072,0.263032,0.233458,0.237553,0.013423,0.011565,0.016128,0.014717,0.015056,0.014098,0.016316,0.011494,0.011524,0.014727,0.014322,0.013410,0.009257,positive
0.054479,0.007114,3.016926,0.106655,0.130645,0.442779,0.010289,0.086389,-28.398491,1.326759,-0.381238,-0.300019,-0.431073,0.180643,0.023391,-0.051860,-0.092183,0.036239,-0.229444,0.018814,-0.107203,0.014951,0.008576,0.014994,0.013041,0.016501,0.012081,0.027777,0.005670,0.008082,0.011680,0.014086,0.009700,0.019359,0.040395,0.006062,0.310922,0.040088,0.028676,0.383403,0.007207,0.067213,2.006159,0.729198,0.760335,0.408506,0.465134,0.320946,0.312832,0.262984,0.275385,0.259016,0.256311,0.250311,0.250167,0.018748,0.013064,0.018182,0.016837,0.019060,0.016025,0.017456,0.008967,0.010619,0.013924,0.016850,0.012480,0.008807,positive
0.050394,0.005740,3.069634,0.104192,0.125409,0.425915,0.008670,0.075289,-32.008496,1.415313,-0.419387,-0.130560,-0.283917,0.078333,0.029789,-0.050984,-0.040729,-0.008257,-0.139200,0.022738,-0.055205,0.011411,0.008133,0.014170,0.011244,0.018236,0.013767,0.043964,0.005055,0.008006,0.011465,0.012072,0.008742,0.022761,0.036406,0.006074,0.281401,0.037667,0.024047,0.340943,0.008368,0.062875,2.433883,0.564845,0.586787,0.340816,0.369507,0.270821,0.251308,0.227161,0.226129,0.210368,0.212342,0.196940,0.192726,0.014264,0.012015,0.014946,0.013804,0.018519,0.016483,0.015540,0.007534,0.010685,0.012555,0.014129,0.011065,0.008071,positive
0.050381,0.006821,3.004794,0.102840,0.129135,0.406667,0.011413,0.081234,-29.754293,1.330884,-0.545622,-0.407699,-0.192660,0.209251,-0.121953,-0.026640,-0.048431,-0.000346,-0.130920,-0.005564,-0.141010,0.014109,0.007933,0.015377,0.012068,0.014152,0.011174,0.030054,0.006990,0.009357,0.014449,0.016297,0.009138,0.022087,0.041645,0.006708,0.353499,0.045182,0.033187,0.378600,0.007692,0.072820,2.154071,0.836959,0.743717,0.518718,0.424286,0.355737,0.308032,0.289614,0.272455,0.263646,0.269895,0.261436,0.269869,0.019888,0.011781,0.019342,0.017494,0.018276,0.016845,0.017161,0.011705,0.013369,0.018993,0.020441,0.012843,0.010237,positive
0.048493,0.006496,3.004156,0.103628,0.134430,0.375680,0.009898,0.076666,-27.887273,1.405872,-0.456657,-0.312864,-0.313306,0.273776,-0.035830,0.013620,-0.072317,-0.006602,-0.185798,0.047843,-0.090521,0.013560,0.008375,0.017520,0.013867,0.017319,0.014529,0.026387,0.005987,0.008428,0.011928,0.014400,0.009371,0.018835,0.030103,0.005449,0.314549,0.035194,0.030861,0.293452,0.006718,0.051911,2.035660,0.746223,0.703249,0.462199,0.429698,0.344247,0.318641,0.287744,0.274134,0.252410,0.243603,0.226375,0.227614,0.016182,0.011782,0.019165,0.017273,0.019339,0.018873,0.018720,0.009480,0.011059,0.012981,0.015968,0.012433,0.009148,positive
0.058200,0.004509,2.951285,0.118543,0.151223,0.410369,0.012550,0.085450,-28.131270,1.887989,-0.379043,-0.228106,-0.072751,0.250209,-0.044208,-0.015336,0.066191,-0.112304,-0.060870,-0.031039,-0.078334,0.017972,0.007675,0.022778,0.011432,0.021758,0.014775,0.032488,0.005555,0.007480,0.014260,0.020817,0.009747,0.022644,0.050431,0.004755,0.397869,0.053577,0.036105,0.481376,0.007954,0.085798,2.636313,0.998490,0.840011,0.537337,0.401151,0.373283,0.328911,0.307974,0.295506,0.259142,0.259289,0.262695,0.268904,0.022274,0.010769,0.023758,0.015222,0.024832,0.020973,0.033326,0.010135,0.011336,0.016598,0.023356,0.013952,0.012363,positive
0.050765,0.012219,3.102782,0.105567,0.143830,0.369612,0.008227,0.073457,-25.332686,1.480156,-0.301398,0.177754,-0.369050,0.148855,-0.002014,0.025118,-0.020530,-0.003459,-0.160655,0.001657,-0.089920,0.013675,0.009115,0.032358,0.015850,0.022909,0.013784,0.023865,0.004629,0.007631,0.010999,0.018975,0.006378,0.018745,0.018142,0.009735,0.191324,0.024868,0.029892,0.221318,0.004547,0.032824,1.548062,0.534883,0.517847,0.340881,0.351134,0.287268,0.273969,0.253333,0.256092,0.234722,0.218309,0.223565,0.215822,0.013986,0.010727,0.026962,0.015182,0.021154,0.015442,0.021683,0.005787,0.008506,0.009945,0.018644,0.006909,0.008098,positive
0.054134,0.007614,2.975182,0.113667,0.151566,0.350553,0.012552,0.076222,-27.028069,1.956132,-0.455833,-0.322484,-0.235205,0.145792,0.042832,0.087142,-0.042588,0.039248,-0.140621,-0.000615,-0.051343,0.016022,0.009076,0.024422,0.013988,0.018650,0.013767,0.027526,0.005661,0.008833,0.015229,0.016912,0.010432,0.020837,0.045482,0.006944,0.345129,0.049877,0.035112,0.407154,0.007819,0.074459,2.338254,0.878999,0.796975,0.455350,0.453989,0.373647,0.334909,0.285172,0.285537,0.250505,0.244021,0.235571,0.229581,0.019501,0.012607,0.024905,0.017061,0.021272,0.017965,0.026932,0.009459,0.012415,0.017457,0.018981,0.014559,0.010656,positive
0.048386,0.006865,3.026291,0.115575,0.155312,0.323820,0.012117,0.072914,-28.791668,1.583045,-0.560350,0.013773,-0.121269,0.188623,-0.122899,0.003228,-0.020917,-0.076270,-0.118344,-0.058948,-0.106245,0.016375,0.008622,0.022529,0.011900,0.033902,0.010724,0.026719,0.004648,0.008210,0.012832,0.019361,0.006989,0.026004,0.032249,0.008289,0.323315,0.037675,0.032171,0.316681,0.009698,0.057547,2.688186,0.784844,0.696500,0.485536,0.395006,0.340290,0.323550,0.285800,0.280206,0.272580,0.280853,0.265010,0.271560,0.021523,0.011575,0.023532,0.016493,0.029010,0.016060,0.025788,0.007678,0.011854,0.015862,0.020318,0.010628,0.012499,positive
0.058304,0.011190,3.106706,0.119315,0.139854,0.493189,0.007862,0.087866,-27.675113,1.093258,-0.473758,-0.126701,-0.246266,0.132111,-0.215316,-0.098426,-0.095972,-0.014697,-0.081460,0.023500,-0.060684,0.013362,0.006737,0.014777,0.011193,0.017158,0.011422,0.025869,0.005211,0.010396,0.013512,0.014436,0.007716,0.019190,0.030610,0.008235,0.211243,0.031918,0.022623,0.327813,0.006183,0.057833,1.598075,0.628423,0.609072,0.392609,0.356642,0.290639,0.269440,0.239924,0.235452,0.233419,0.226214,0.216502,0.217291,0.017030,0.009013,0.016502,0.013487,0.018077,0.015085,0.014174,0.007348,0.013049,0.014905,0.015874,0.010225,0.009041,positive
0.058372,0.006303,3.000523,0.123101,0.158034,0.396580,0.013008,0.082858,-27.222676,1.901298,-0.487281,-0.351227,-0.191277,0.103655,0.016671,0.028441,0.031255,-0.003170,-0.160200,-0.017608,-0.113184,0.014998,0.009989,0.021835,0.012887,0.019175,0.012066,0.025455,0.006121,0.009593,0.016826,0.016683,0.010906,0.020906,0.049269,0.005642,0.335650,0.051469,0.031613,0.456917,0.008540,0.083648,2.276957,0.899015,0.823049,0.472877,0.442981,0.375857,0.337365,0.302476,0.293988,0.275377,0.269500,0.265068,0.259555,0.019373,0.014238,0.024498,0.017295,0.023289,0.016553,0.027010,0.010638,0.014045,0.019259,0.019900,0.015832,0.011571,positive
0.074857,0.005231,3.070322,0.143282,0.163468,0.567067,0.008946,0.113021,-27.080637,1.578306,-0.527755,-0.118781,-0.299585,0.215749,-0.016243,-0.173238,-0.144644,-0.025051,-0.090439,0.040681,-0.061376,0.012724,0.006209,0.020358,0.015283,0.021113,0.017001,0.020508,0.008728,0.010525,0.012188,0.013577,0.006973,0.019175,0.050134,0.004298,0.256642,0.048911,0.025481,0.442464,0.005751,0.089118,2.024587,0.730255,0.663334,0.362107,0.414611,0.346190,0.322258,0.291294,0.278020,0.256955,0.243442,0.243470,0.238562,0.016539,0.008621,0.023247,0.018542,0.023836,0.022486,0.022795,0.014783,0.013148,0.013531,0.015413,0.009365,0.010948,positive
0.056942,0.042098,3.098649,0.099346,0.125783,0.460536,0.008972,0.090076,-23.583841,0.936109,-0.494455,0.084017,-0.100080,0.087208,-0.154146,-0.040656,-0.083663,-0.086047,-0.086407,-0.048772,-0.115489,0.015870,0.007202,0.022112,0.013618,0.015753,0.011757,0.022822,0.005451,0.008513,0.011990,0.019620,0.007452,0.018165,0.020124,0.029750,0.227412,0.020475,0.032541,0.261071,0.005415,0.035663,1.649714,0.651851,0.617483,0.451007,0.390665,0.341105,0.320277,0.288831,0.285721,0.279482,0.281312,0.274152,0.267483,0.018377,0.009235,0.021747,0.016338,0.016787,0.015071,0.023036,0.008030,0.010724,0.012964,0.018729,0.009492,0.009831,positive
0.059017,0.006096,3.034130,0.113043,0.130397,0.527835,0.008941,0.093692,-29.655155,1.393927,-0.211510,-0.279612,-0.096644,0.219975,0.061719,-0.010506,-0.024486,0.004586,-0.134360,0.070800,-0.098476,0.011336,0.006007,0.013119,0.010295,0.018263,0.012826,0.038012,0.005325,0.009207,0.014171,0.013788,0.007262,0.020922,0.047112,0.006416,0.306852,0.046101,0.027504,0.421883,0.007262,0.075892,2.172070,0.694764,0.694425,0.408544,0.404043,0.323619,0.288132,0.266061,0.229382,0.229995,0.211424,0.210769,0.208684,0.013797,0.009359,0.015338,0.013505,0.020470,0.016898,0.022393,0.008744,0.012218,0.015930,0.016596,0.009543,0.009439,positive
0.057653,0.008839,3.093094,0.112148,0.135552,0.425581,0.010950,0.085449,-27.455908,0.953066,-0.987147,-0.367414,-0.363773,0.146728,-0.147564,-0.103861,-0.041789,-0.112277,-0.098351,-0.024889,-0.102368,0.011965,0.008739,0.014077,0.013841,0.022995,0.012069,0.012328,0.007311,0.009544,0.012504,0.012566,0.010401,0.019670,0.035231,0.005507,0.240516,0.032990,0.026689,0.334899,0.007334,0.065787,1.383243,0.670588,0.575501,0.407051,0.362158,0.326351,0.288412,0.279150,0.273887,0.266802,0.267789,0.262295,0.268060,0.015704,0.012659,0.017054,0.017854,0.017907,0.017880,0.016894,0.012193,0.013876,0.015953,0.016149,0.014550,0.009558,positive
0.060200,0.007205,3.030418,0.119272,0.149228,0.443813,0.012075,0.087594,-26.972461,1.565633,-0.400423,-0.272712,-0.196214,0.085791,-0.042239,-0.045375,-0.094822,-0.036135,-0.143853,-0.024070,-0.111625,0.014271,0.007384,0.024225,0.013345,0.015915,0.012850,0.024177,0.006251,0.010223,0.016319,0.019136,0.008560,0.020692,0.043354,0.006556,0.321000,0.044714,0.032124,0.423294,0.008144,0.072865,2.107313,0.849919,0.771810,0.459223,0.430348,0.355987,0.315350,0.285750,0.294608,0.279111,0.281316,0.277949,0.274993,0.018016,0.010325,0.026450,0.017533,0.020057,0.018095,0.026393,0.010196,0.014387,0.018902,0.021914,0.012154,0.011667,positive
0.054013,0.008027,2.998015,0.116689,0.155833,0.334605,0.014684,0.075627,-27.353059,2.270767,-0.521873,-0.266258,-0.154267,0.288399,0.023554,0.026651,-0.000518,-0.015512,-0.078860,-0.033898,-0.153374,0.014618,0.007265,0.022182,0.013542,0.019177,0.010794,0.034451,0.006333,0.009716,0.020730,0.021988,0.009180,0.023476,0.050626,0.007318,0.338478,0.054505,0.035224,0.459732,0.011917,0.088067,2.380271,0.887059,0.780207,0.479483,0.404177,0.356038,0.300563,0.286231,0.267856,0.263499,0.245726,0.255392,0.251939,0.018906,0.011129,0.021081,0.018079,0.022398,0.015584,0.036185,0.011305,0.013384,0.021524,0.023301,0.013345,0.012886,positive
0.054700,0.005363,3.083592,0.102542,0.115087,0.546573,0.007689,0.083631,-31.488525,0.854467,-0.440865,-0.225437,-0.203434,0.076925,-0.091245,-0.025615,-0.059550,0.028072,-0.146990,0.041675,-0.081994,0.010421,0.005458,0.011456,0.009791,0.011144,0.010170,0.046178,0.005328,0.008750,0.010550,0.010914,0.008739,0.022137,0.033552,0.004073,0.248921,0.031953,0.021644,0.315013,0.008248,0.056233,1.617487,0.585266,0.544413,0.343173,0.319810,0.270331,0.260127,0.224674,0.221529,0.205606,0.211254,0.198032,0.196228,0.013530,0.007329,0.013981,0.012094,0.012937,0.012333,0.015962,0.008595,0.012325,0.012329,0.012268,0.010591,0.007782,positive
0.052496,0.008764,3.028532,0.111177,0.134239,0.468171,0.009463,0.082748,-28.086746,1.328384,-0.359081,-0.301011,-0.277374,-0.004276,-0.046774,-0.051869,-0.013858,-0.010446,-0.161291,0.027365,-0.110679,0.013553,0.008996,0.013839,0.013070,0.016902,0.013231,0.030761,0.005305,0.008656,0.012291,0.013869,0.009996,0.020612,0.034908,0.006942,0.290446,0.035347,0.025177,0.353328,0.006142,0.063037,1.725268,0.676933,0.693647,0.443875,0.457181,0.356327,0.325963,0.288143,0.293644,0.269678,0.254930,0.246000,0.244201,0.017307,0.013166,0.017069,0.017378,0.020706,0.017621,0.018913,0.008532,0.011955,0.014517,0.016434,0.013190,0.009508,positive
0.060672,0.011074,3.039450,0.122963,0.151252,0.448931,0.012091,0.089886,-26.165905,1.294122,-0.643835,-0.427906,-0.159839,0.095756,-0.066926,-0.050101,-0.099481,-0.044292,-0.114217,-0.035612,-0.127313,0.013763,0.008322,0.024591,0.013070,0.013948,0.012183,0.024588,0.007472,0.010202,0.013383,0.016266,0.010523,0.021039,0.045211,0.009381,0.303274,0.046078,0.030056,0.426674,0.008831,0.077712,2.014542,0.861282,0.728154,0.483755,0.428877,0.366540,0.317346,0.299367,0.293266,0.278387,0.297658,0.304117,0.300140,0.018938,0.011804,0.028523,0.017926,0.019089,0.017153,0.027216,0.011464,0.014474,0.017411,0.020449,0.014931,0.012230,positive
0.059822,0.008642,3.046043,0.114510,0.136710,0.456057,0.011221,0.091477,-27.964882,0.745296,-0.805674,-0.314909,-0.262593,0.138460,-0.215220,-0.115098,-0.099044,-0.070749,-0.146537,0.024068,-0.101978,0.011908,0.008349,0.012519,0.010916,0.011979,0.012121,0.022496,0.007511,0.009929,0.011252,0.012092,0.009624,0.018569,0.039117,0.007351,0.301496,0.039800,0.029724,0.365940,0.007491,0.063974,1.990333,0.821156,0.681785,0.477941,0.386889,0.365567,0.334542,0.333205,0.326942,0.320808,0.330898,0.320882,0.298686,0.016531,0.012712,0.016340,0.016093,0.017003,0.018176,0.018299,0.012155,0.014116,0.015614,0.016564,0.013406,0.010265,positive
0.051423,0.004258,3.021691,0.109884,0.141770,0.399248,0.009976,0.074348,-30.165267,1.736918,-0.346319,-0.012962,-0.136835,0.239893,-0.053419,-0.084304,-0.093469,0.020459,-0.109700,0.052823,-0.035991,0.011939,0.005636,0.019656,0.012797,0.022857,0.016683,0.039340,0.006197,0.008794,0.013715,0.013750,0.006982,0.021729,0.036071,0.004195,0.299668,0.039992,0.028699,0.342234,0.007244,0.062899,2.358353,0.749874,0.641059,0.385698,0.376030,0.307923,0.271181,0.258290,0.235515,0.225681,0.212466,0.204158,0.194826,0.013526,0.007822,0.021845,0.015047,0.023305,0.020082,0.023010,0.009546,0.010657,0.014432,0.014412,0.008233,0.009586,positive
0.047430,0.017579,2.988900,0.107661,0.155787,0.258988,0.014286,0.065264,-27.643223,2.298098,-0.613142,-0.010167,-0.126890,0.103670,-0.208308,-0.048843,-0.080740,-0.005147,-0.100213,-0.078291,-0.211022,0.029312,0.006376,0.024576,0.010442,0.019149,0.012029,0.026939,0.005102,0.008827,0.017668,0.031172,0.012573,0.025140,0.037693,0.023326,0.363345,0.044196,0.036022,0.327207,0.012611,0.062587,2.825849,0.840013,0.762133,0.483824,0.380869,0.332286,0.289212,0.263133,0.254492,0.232080,0.225630,0.225598,0.239727,0.031993,0.009581,0.025057,0.012810,0.018247,0.016185,0.025904,0.008466,0.011676,0.018745,0.028584,0.016069,0.012917,positive
0.072777,0.009179,2.991280,0.136670,0.160089,0.451379,0.011596,0.101137,-27.056678,1.068344,-0.961302,-0.287843,-0.260933,0.155202,-0.124221,-0.124284,-0.045975,-0.038175,-0.077781,-0.010323,-0.103548,0.012941,0.008309,0.016679,0.012465,0.014796,0.012843,0.016938,0.007940,0.010189,0.013088,0.015057,0.009150,0.018409,0.057599,0.008763,0.345993,0.055850,0.030590,0.432363,0.006884,0.092080,2.564883,0.922978,0.752199,0.480176,0.448495,0.390352,0.355728,0.338516,0.323179,0.324804,0.311664,0.306733,0.291739,0.017049,0.012438,0.021370,0.017532,0.020152,0.019017,0.021363,0.013633,0.014912,0.017190,0.018946,0.013423,0.010907,positive
0.067951,0.008891,2.997416,0.124151,0.136375,0.587408,0.010489,0.108428,-28.615810,0.868398,-0.505588,-0.445591,-0.115353,-0.048049,-0.137269,-0.168694,-0.079012,-0.110630,-0.149770,-0.004902,-0.045613,0.011651,0.007725,0.012537,0.012143,0.014090,0.012334,0.026694,0.005886,0.009698,0.010884,0.011229,0.008834,0.019810,0.053671,0.008447,0.349639,0.050073,0.029023,0.426720,0.007569,0.085047,2.290147,0.821122,0.807900,0.521700,0.446725,0.384626,0.338428,0.345693,0.344288,0.332613,0.338297,0.316374,0.303187,0.017003,0.012028,0.016438,0.017592,0.020337,0.018803,0.018393,0.009711,0.014502,0.014329,0.015291,0.013307,0.009985,positive
0.064168,0.018449,3.067782,0.124121,0.145015,0.464779,0.012057,0.096178,-25.654581,1.244371,-0.531776,-0.105627,-0.114322,0.152694,-0.203059,-0.206098,-0.140006,-0.056328,-0.117321,-0.034785,-0.133850,0.015459,0.006492,0.018476,0.015053,0.017914,0.012206,0.015754,0.007294,0.011832,0.015062,0.015188,0.007967,0.020844,0.046973,0.014107,0.272840,0.044636,0.028440,0.430323,0.007992,0.079051,1.818293,0.769451,0.808902,0.444049,0.428201,0.371488,0.330714,0.314751,0.314392,0.329342,0.329765,0.320819,0.302773,0.022661,0.009717,0.024752,0.021782,0.023930,0.019210,0.020754,0.013091,0.017803,0.019940,0.020244,0.011937,0.012674,positive
0.069341,0.003738,2.944514,0.131931,0.166801,0.411970,0.011315,0.098053,-29.612769,2.385849,-0.529464,-0.319478,-0.423090,0.156083,-0.024223,-0.111792,-0.253152,-0.082471,-0.157284,-0.084961,-0.155659,0.020195,0.011213,0.027561,0.018015,0.021402,0.018186,0.024526,0.007591,0.010913,0.011515,0.011471,0.007315,0.020561,0.057481,0.004658,0.369998,0.060723,0.036961,0.488384,0.007995,0.103455,2.888667,0.851955,0.819924,0.440901,0.447617,0.365069,0.322851,0.278579,0.281431,0.248510,0.223061,0.211255,0.202493,0.022758,0.014859,0.027774,0.020632,0.020868,0.021289,0.022265,0.012572,0.012995,0.012598,0.012275,0.009383,0.010662,positive
0.060272,0.009493,3.032064,0.117521,0.140632,0.445658,0.011830,0.092235,-28.017782,1.382249,-0.497953,-0.334455,-0.195166,0.129580,-0.236137,-0.030703,-0.099487,-0.036807,-0.134311,-0.053578,-0.123820,0.014621,0.008110,0.015878,0.014337,0.016046,0.013250,0.023307,0.005502,0.010139,0.013151,0.013789,0.009886,0.020705,0.049514,0.009237,0.330517,0.049462,0.029967,0.426664,0.008620,0.081884,2.317440,0.867018,0.743133,0.541903,0.420512,0.370449,0.330492,0.304337,0.311378,0.289485,0.305424,0.298642,0.283414,0.019856,0.012310,0.019932,0.020465,0.020635,0.019730,0.019139,0.009292,0.015118,0.016532,0.017815,0.014189,0.010824,positive
0.069657,0.010313,3.098538,0.147584,0.175855,0.530396,0.011295,0.097617,-26.160900,1.996585,-0.150155,-0.121134,-0.066114,0.264453,0.213150,0.089231,0.001965,0.049224,-0.089053,0.001415,-0.057674,0.013309,0.007414,0.025703,0.012758,0.029835,0.012335,0.030390,0.005186,0.007177,0.016706,0.016808,0.007286,0.022380,0.049936,0.009091,0.239080,0.047446,0.023358,0.486468,0.007586,0.092898,1.836813,0.808376,0.712183,0.420410,0.450363,0.347085,0.319064,0.272914,0.269084,0.247751,0.243812,0.234663,0.231065,0.017513,0.011535,0.028647,0.016736,0.029404,0.017560,0.028565,0.008811,0.010634,0.018791,0.019164,0.010901,0.011248,positive
0.050880,0.005655,3.016095,0.106143,0.131443,0.429209,0.009777,0.080331,-30.532089,1.291898,-0.256033,-0.271532,-0.194873,0.181476,-0.140429,-0.038413,-0.103577,0.018058,-0.107963,0.014087,-0.018060,0.011594,0.005789,0.014654,0.013177,0.017332,0.015031,0.040139,0.005389,0.009975,0.012787,0.013690,0.007647,0.023552,0.035409,0.005314,0.322719,0.038921,0.026476,0.335189,0.008025,0.061782,2.179799,0.721080,0.689112,0.414264,0.415313,0.353074,0.292922,0.273496,0.254296,0.249152,0.226175,0.218608,0.223329,0.015358,0.009273,0.017916,0.018268,0.019728,0.020986,0.019267,0.009131,0.013804,0.015040,0.016323,0.010481,0.009735,positive
0.066663,0.013074,3.021532,0.136430,0.162140,0.509557,0.009575,0.094576,-26.585617,1.665021,-0.581266,-0.285468,-0.251134,0.122972,0.122611,-0.072366,0.020446,-0.051193,-0.092760,-0.002396,-0.029741,0.013009,0.009436,0.021533,0.013008,0.017448,0.014038,0.026936,0.006491,0.008614,0.012433,0.016286,0.007699,0.019406,0.044900,0.010564,0.305025,0.046266,0.028913,0.432366,0.006168,0.078375,2.303246,0.766033,0.731795,0.413964,0.430501,0.331686,0.306491,0.287698,0.261733,0.242771,0.225506,0.220507,0.222117,0.017211,0.013798,0.023903,0.016638,0.019714,0.018162,0.026197,0.010421,0.011708,0.013869,0.017610,0.010556,0.010972,positive
0.049817,0.012479,2.964952,0.116005,0.160023,0.346330,0.014319,0.071879,-26.865369,2.779308,-0.056794,-0.154424,-0.198501,0.123913,0.028777,0.129405,0.049876,0.117693,-0.061368,0.067988,-0.003367,0.016209,0.008045,0.040605,0.014099,0.025247,0.013344,0.045576,0.003496,0.008576,0.014532,0.021393,0.008874,0.026404,0.051796,0.012359,0.322021,0.056067,0.033599,0.498333,0.009189,0.089392,2.378550,0.934084,0.827774,0.413461,0.455966,0.342302,0.319163,0.262719,0.288333,0.233613,0.227599,0.209821,0.206919,0.019133,0.011823,0.037179,0.018330,0.026010,0.018863,0.046414,0.007072,0.012469,0.016328,0.022891,0.013359,0.014291,positive
